LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,TOTAL_BILL,TOTAL_PAY,PAYMENT_RATIO,CREDIT_UTILIZATION,AVG_PAYMENT_DELAY,MAX_PAYMENT_DELAY,DELAYED_MONTHS_COUNT,actual_default,risk_probability,risk_segment
60000,1,2,2,29,0,0,0,0,0,0,34081,23215,30340,28368,28962,26589,2000,8565,969,1004,1000,900,171555,14438,0.0841595989624318,2.85925,0.0,0,0,0,0.22224876569416124,Medium Risk
450000,1,1,1,42,-1,2,-1,-1,-1,-1,3566,240,1718,2284,-561,-1477,0,2000,2300,0,590,0,5770,4890,0.8474870017331022,0.0128222222222222,-0.5,2,1,1,0.33354077330802395,High Risk
360000,2,1,2,39,-1,-1,-1,-1,-1,-1,1070,0,0,0,906,0,0,0,0,906,0,4341,1976,5247,2.655364372469636,0.0054888888888888,-1.0,-1,0,1,0.2215650176695757,Medium Risk
110000,2,3,2,51,0,0,0,0,0,0,111255,110615,112071,89274,91413,95541,4112,4519,4000,4000,6000,4000,610169,26631,0.0436452851587019,5.546990909090909,0.0,0,0,0,0.2532667701665865,Medium Risk
230000,2,1,2,43,0,0,0,0,0,0,39677,39261,38228,36542,35989,34347,5000,5000,3000,3459,4000,5000,224044,25459,0.1136339290496509,0.9741043478260868,0.0,0,0,0,0.12574289117549514,Low Risk
340000,1,1,1,43,-1,-1,-1,-1,-1,-1,185,4418,0,3931,2295,0,4418,0,3931,2295,0,2254,10829,12898,1.1910610398005357,0.03185,-1.0,-1,0,0,0.20693660525295138,Medium Risk
180000,2,2,2,28,1,2,-1,-1,-1,0,7445,1706,1600,0,22357,21541,0,1600,0,22357,1500,785,54649,26242,0.4801917692912953,0.3036055555555556,0.0,2,2,1,0.5263413224057605,Very High Risk
110000,2,1,1,44,0,0,2,2,2,2,87418,93862,91505,98566,99700,97833,7900,0,8600,3800,0,3700,568884,24000,0.0421878625519438,5.171672727272727,1.3333333333333333,2,4,1,0.6727189112858558,Very High Risk
150000,2,2,1,41,-1,-1,-1,-1,0,0,1650,0,0,6784,6923,14116,0,0,6784,159,167,760,29473,7870,0.2670240559155837,0.1964866666666666,-0.6666666666666666,0,0,0,0.2514177890787975,Medium Risk
150000,1,2,1,43,0,0,0,0,0,0,122084,126042,128706,131333,133974,136907,5000,3700,3719,3756,4031,3914,779046,24120,0.0309609445398602,5.19364,0.0,0,0,0,0.3679882585829877,High Risk
230000,2,2,2,25,0,0,0,0,0,0,95544,95311,94489,93143,87654,90172,4200,4500,4114,3500,4000,3000,556313,23314,0.0419080625475227,2.4187521739130435,0.0,0,0,0,0.14034613849028038,Low Risk
300000,2,1,2,31,0,0,0,-1,-1,-1,11158,1616,3658,658,662,0,1000,2700,658,662,0,0,17752,5020,0.282785038305543,0.0591733333333333,-0.5,0,0,0,0.17097855566007275,Medium Risk
440000,1,1,1,31,-1,0,0,0,0,-1,21359,18905,16540,13247,7577,1652,5023,3024,1043,3037,1660,365,79280,14152,0.1785065590312815,0.1801818181818182,-0.3333333333333333,0,0,0,0.13173039982091378,Low Risk
110000,2,2,1,46,-1,-1,0,0,0,0,1495,83590,82293,78622,78430,78120,86367,2846,2755,2838,2808,2740,402550,100354,0.2492957396596696,3.659545454545455,-0.3333333333333333,0,0,0,0.18733299441126958,Medium Risk
210000,2,1,2,30,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,-1,0,0,0.3216238668961374,High Risk
50000,2,1,1,35,1,-1,-1,0,0,-1,0,354,134,134,0,0,354,134,0,0,0,190,622,678,1.090032154340836,0.01244,-0.3333333333333333,1,1,0,0.5407303512596483,Very High Risk
260000,1,3,1,63,0,0,0,0,0,2,261326,264126,244115,248831,263528,258973,9166,9001,9061,19155,1,9858,1540899,56242,0.0364994720614394,5.926534615384616,0.3333333333333333,2,1,0,0.36635917233090604,High Risk
260000,2,1,2,40,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,-1,0,0,0.3946965788313209,High Risk
230000,1,1,2,34,0,-1,0,0,0,0,56449,219192,226596,225791,226638,226265,231788,11621,9027,9015,9000,9014,1180931,279465,0.2366480344744951,5.134482608695652,-0.1666666666666666,0,0,0,0.13869937186211811,Low Risk
200000,1,1,2,34,1,-1,-1,-1,-1,-1,-800,-2685,-6144,-7905,-10213,-11060,0,0,0,0,0,0,-38807,0,0.0,-0.194035,-0.6666666666666666,1,1,0,0.6045144181719628,Very High Risk
450000,1,1,1,30,0,0,-1,-1,-1,-1,25244,0,0,0,0,0,0,0,0,0,0,134745,25244,134745,5.337704008873396,0.0560977777777777,-0.6666666666666666,0,0,0,0.2844693351618648,Medium Risk
200000,1,2,1,35,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,28027,0,28027,0.0,0.0,-0.6666666666666666,1,1,0,0.4121801630768328,High Risk
400000,1,1,2,34,0,0,0,0,0,0,26912,24967,13810,18230,25050,10209,10016,6000,10000,10000,5000,4000,119178,45016,0.3777207202671634,0.297945,0.0,0,0,0,0.09492604080373444,Low Risk
200000,2,1,2,27,1,-1,-1,-1,-1,0,0,0,0,0,3012,3021,0,0,0,3012,9,363,6033,3384,0.5609149676777723,0.030165,-0.5,1,1,0,0.45291624688265836,High Risk
50000,2,3,1,43,1,2,2,2,2,0,15214,14673,17621,17839,17257,17826,0,3200,800,0,1000,3800,100430,8800,0.0876232201533406,2.0086,1.5,2,5,0,0.6979519699025101,Very High Risk
80000,2,2,2,37,-1,2,-1,0,0,0,1118,1102,10512,19529,27167,30878,0,10512,9529,8167,5000,6220,90306,39428,0.4366044338139215,1.128825,0.0,2,1,0,0.36470765106405545,High Risk
50000,2,2,1,40,1,2,2,2,2,0,37458,38514,30266,30897,30050,24651,2010,0,2000,0,2000,2000,191836,8010,0.0417544152296753,3.83672,1.5,2,5,0,0.7620692259682794,Very High Risk
360000,2,2,2,34,0,0,0,0,0,0,122193,109382,109845,105271,96644,94973,5004,4031,3082,7018,2755,1813,638308,23703,0.0371341108054418,1.7730777777777778,0.0,0,0,0,0.12335093762554172,Low Risk
180000,1,1,1,44,0,0,0,0,0,0,18896,20166,16995,15324,6758,5730,2006,6995,282,0,200,0,83869,9483,0.1130691912387175,0.4659388888888889,0.0,0,0,0,0.23203289174101271,Medium Risk
180000,1,3,1,54,0,0,0,0,0,0,149698,137260,124500,111430,98182,84598,4834,4371,3849,3405,2887,2402,705668,21748,0.0308190253773729,3.920377777777778,0.0,0,0,1,0.2820201186644637,Medium Risk
20000,2,2,1,32,0,0,0,0,0,0,15498,16409,17291,17588,18034,18658,1600,1600,1000,1000,1500,700,103478,7400,0.0715127853263495,5.1739,0.0,0,0,0,0.32424068516406396,High Risk
100000,1,2,1,38,0,-1,-1,-1,0,0,1473,390,390,1170,780,780,390,390,1170,0,0,0,4983,1950,0.3913305237808549,0.04983,-0.5,0,0,0,0.37189412303599356,High Risk
20000,1,1,2,28,0,0,0,0,0,0,3608,7032,14244,14065,16161,11106,5000,12500,3000,4000,2000,2000,66216,28500,0.4304095686843059,3.3108,0.0,0,0,0,0.21790572647199966,Medium Risk
560000,2,1,2,32,0,0,0,0,0,0,68199,31211,23991,15488,12579,11400,1548,1446,14720,427,1000,300,162868,19441,0.1193666036299334,0.2908357142857143,0.0,0,0,0,0.10923244859873359,Low Risk
170000,1,1,1,35,-1,-1,-1,-1,-1,-1,473,-103,-103,-103,-103,2297,0,0,0,0,2400,0,2358,2400,1.0178117048346056,0.0138705882352941,-1.0,-1,0,1,0.3213456333746828,High Risk
70000,2,1,2,23,0,0,0,0,0,0,7668,8878,10077,11203,11320,11487,1500,1500,1600,600,500,600,60633,6300,0.1039038147543417,0.8661857142857143,0.0,0,0,1,0.235607529897278,Medium Risk
50000,1,1,1,28,0,0,-1,-1,-1,-1,4545,0,0,0,0,0,0,0,0,0,0,0,4545,0,0.0,0.0909,-0.6666666666666666,0,0,1,0.42197312735855014,High Risk
350000,2,2,2,31,1,2,0,0,0,0,279767,253462,259137,264798,269673,275672,0,9754,10000,9396,10083,9439,1602509,48672,0.0303723723236499,4.578597142857143,0.5,2,2,0,0.5316963936354633,Very High Risk
80000,2,3,1,44,-1,-1,-1,-1,-1,-1,5730,5837,0,0,0,0,5837,0,0,0,0,0,11567,5837,0.5046252269387049,0.1445875,-1.0,-1,0,0,0.2992693232211581,Medium Risk
100000,1,2,2,30,0,0,0,0,0,0,83312,58651,37913,38582,39408,40593,2900,2000,1600,1600,2000,1700,298459,11800,0.039536418737582,2.98459,0.0,0,0,0,0.23139892020565403,Medium Risk
50000,2,2,2,31,2,2,2,2,2,2,30619,31634,32317,32787,33416,34116,1800,1500,1300,1300,1400,1500,194889,8800,0.0451539081220592,3.89778,2.0,2,6,1,0.8580073914635675,Very High Risk
150000,1,2,2,26,-1,-1,-1,-1,-1,-1,3627,0,0,0,0,0,0,0,0,0,0,0,3627,0,0.0,0.02418,-1.0,-1,0,1,0.40197849483787695,High Risk
20000,2,3,2,26,1,2,0,0,0,0,18025,17443,18117,17040,17763,17666,0,1277,1300,1000,799,2000,106054,6376,0.0601203160654006,5.3027,0.5,2,2,0,0.5262113652398548,Very High Risk
120000,1,1,2,27,0,0,2,0,0,0,75896,77931,79384,81367,82321,84336,3900,3300,3900,3200,3500,3500,481235,21300,0.0442611198271114,4.010291666666666,0.3333333333333333,2,1,0,0.41523360617793265,High Risk
20000,1,2,2,23,0,0,2,2,4,3,10208,14972,17432,19548,18948,18358,4972,3000,2700,0,0,1000,99466,11672,0.1173466310095912,4.9733,1.8333333333333333,4,4,1,0.6581692006550814,Very High Risk
140000,1,2,1,28,0,0,0,0,0,0,110384,106389,97978,98857,101264,103524,3729,3539,3538,4000,4097,3631,618396,22534,0.0364394336315241,4.417114285714286,0.0,0,0,1,0.2795972084553912,Medium Risk
130000,2,2,1,47,2,2,2,2,2,2,123896,120452,129137,129956,130946,130814,0,12200,4500,4502,5000,0,765201,26202,0.0342419834788506,5.886161538461539,2.0,2,6,1,0.9072411865977128,Very High Risk
80000,1,2,2,28,0,0,0,0,-1,-1,10677,9478,4603,0,0,0,2017,1033,0,0,0,1820,24758,4870,0.1967040956458518,0.309475,-0.3333333333333333,0,0,0,0.2755518591940965,Medium Risk
500000,2,2,1,54,-1,-1,-1,-1,-1,-1,10929,4152,22722,7521,71439,8981,4152,22827,7521,71439,981,51582,125744,158502,1.2605134240997582,0.251488,-1.0,-1,0,0,0.11273917895098809,Low Risk
80000,2,2,1,43,0,0,0,0,-1,-1,78374,80472,82150,0,0,0,4000,4000,0,0,0,0,240996,8000,0.0331955717107337,3.01245,-0.3333333333333333,0,0,0,0.4787374962669879,High Risk
120000,2,2,1,41,-1,-1,-1,-1,-1,-1,7877,11532,13695,2050,804,0,11532,13740,2050,804,0,0,35958,28126,0.782190333166472,0.29965,-1.0,-1,0,0,0.22903778676633688,Medium Risk
50000,1,2,2,30,2,2,2,2,2,-1,200,200,200,200,-200,0,0,0,0,0,200,0,600,200,0.3333333333333333,0.012,1.5,2,5,1,0.718713206363575,Very High Risk
320000,1,2,2,32,1,2,2,2,2,2,114180,115491,109226,111673,111053,105999,5012,11,7013,4014,57,5031,667622,21138,0.0316616288858066,2.08631875,1.8333333333333333,2,6,0,0.6739760146668721,Very High Risk
90000,2,1,2,25,0,0,0,0,0,0,6090,7477,8848,10135,11731,8138,1500,1500,1500,2000,1500,1000,52419,9000,0.1716934699250271,0.5824333333333334,0.0,0,0,0,0.2620126621831211,Medium Risk
280000,2,1,2,35,0,0,0,0,0,0,211645,213513,106539,106361,108590,110915,6445,5245,3800,3881,4069,4035,857563,27475,0.0320384624803075,3.062725,0.0,0,0,0,0.1806584039194646,Medium Risk
120000,2,2,2,23,0,0,2,0,0,0,107934,123579,118117,77943,78834,76889,19000,8,3000,3000,3500,3500,583296,32008,0.0548743691024797,4.8608,0.3333333333333333,2,1,0,0.4421511632982659,High Risk
300000,2,2,2,36,-1,2,2,-1,-1,-1,1041,654,0,780,70,430,3,0,780,150,710,1000,2975,2643,0.8884033613445378,0.0099166666666666,0.0,2,2,0,0.5012328660228766,Very High Risk
600000,1,1,1,53,2,2,2,0,0,0,458652,467150,458862,469703,447130,440982,17000,0,18000,16000,16000,21000,2742479,88000,0.0320877570985958,4.570798333333333,1.0,2,3,1,0.794664727787572,Very High Risk
50000,1,2,2,25,0,0,2,2,-1,-1,47077,48872,16012,14228,19546,19473,2800,0,1644,63965,705,798,165208,69912,0.4231756331412522,3.30416,0.3333333333333333,2,2,0,0.5080936793100839,Very High Risk
170000,2,2,2,34,0,0,0,0,0,0,156526,160926,162960,165645,168386,129230,7500,6116,5600,5000,5000,5000,943673,34216,0.0362583225333351,5.551017647058823,0.0,0,0,0,0.19818521366702047,Medium Risk
150000,1,4,3,27,-1,-1,0,0,-1,-1,3462,1147,7002,0,0,0,1147,6000,0,0,0,0,11611,7147,0.6155369907846008,0.0774066666666666,-0.6666666666666666,0,0,0,0.18463138731370987,Medium Risk
420000,2,3,2,25,1,2,0,0,0,0,72874,71035,57503,56467,53995,55304,0,2000,1892,1979,2226,23011,367178,31108,0.0847218515270522,0.8742333333333333,0.5,2,2,1,0.31133670174300504,High Risk
50000,2,2,2,30,-1,-1,-1,-1,-1,-1,4166,2859,1452,1190,543,920,2859,1452,1190,543,920,534,11130,7498,0.673674752920036,0.2226,-1.0,-1,0,0,0.28154084954291375,Medium Risk
20000,2,3,1,24,0,0,0,0,0,0,13506,14772,16520,17623,15237,13776,1500,2000,1500,506,803,1009,91434,7318,0.0800358728700483,4.5717,0.0,0,0,0,0.28320780190685574,Medium Risk
240000,2,1,1,33,-1,-1,-1,-1,-1,-1,2193,0,0,0,2500,0,0,0,0,2500,0,880,4693,3380,0.7202216066481995,0.0195541666666666,-1.0,-1,0,0,0.25522220809054197,Medium Risk
50000,1,2,3,37,0,0,0,0,0,0,44828,43746,43122,43803,41425,42536,2005,2056,1737,1501,1797,1680,259460,10776,0.0415324134741385,5.1892,0.0,0,0,0,0.2637517977385134,Medium Risk
490000,1,1,2,33,-1,2,-1,0,0,0,59016,16355,24307,21136,24758,21817,0,24307,12396,13000,10000,88,167389,59791,0.3571979042828381,0.3416102040816327,0.0,2,1,0,0.25874503039459373,Medium Risk
360000,2,3,1,39,-1,-1,-1,-1,-1,-1,4964,177,2011,1116,0,0,177,2011,1116,0,0,0,8268,3304,0.3996129656507015,0.0229666666666666,-1.0,-1,0,0,0.1983967537998531,Medium Risk
210000,2,3,2,51,2,0,0,0,0,2,42795,43787,44826,45544,48497,47591,2007,2046,1764,3717,0,1885,273040,11419,0.0418217111046,1.300190476190476,0.6666666666666666,2,2,1,0.6635689297785237,Very High Risk
100000,2,1,2,24,0,0,0,0,-1,-1,30092,30486,30178,29735,14718,29427,1553,5000,87,14761,29514,330,164636,51245,0.3112624213416263,1.64636,-0.3333333333333333,0,0,0,0.20459362346067644,Medium Risk
30000,1,1,2,29,0,0,-1,-1,0,0,27720,0,0,22015,22649,24583,0,0,22015,1000,2300,1200,96967,26515,0.2734435426485299,3.2322333333333333,-0.3333333333333333,0,0,0,0.28822674996703757,Medium Risk
20000,1,3,2,24,1,-1,-1,-1,-1,-1,-1400,-1400,-1400,-1000,-1000,0,0,0,1000,0,1000,0,-6200,2000,0.0,-0.31,-0.6666666666666666,1,1,0,0.6164495772798747,Very High Risk
490000,2,2,2,34,0,-1,-1,0,0,-1,13955,10859,57426,35554,15858,23033,52280,57428,1068,3000,23033,20225,156685,157034,1.0022273989214028,0.3197653061224489,-0.5,0,0,0,0.10094357592481631,Low Risk
130000,1,2,2,31,0,0,0,0,0,0,5551,6953,8176,8884,9737,11404,1500,1500,1000,1000,2000,2000,50705,9000,0.1774972882358741,0.3900384615384615,0.0,0,0,1,0.24244044067355647,Medium Risk
50000,1,1,1,41,2,0,0,0,0,0,39159,40194,41209,42125,43443,44476,1669,1684,1600,2000,1753,1696,250606,10402,0.041507386096103,5.01212,0.3333333333333333,2,1,1,0.7893904872163258,Very High Risk
270000,1,1,2,31,0,0,0,0,0,0,9526,10418,6436,7196,7137,5587,1116,1500,2000,1000,194,1005,46300,6815,0.1471922246220302,0.1714814814814814,0.0,0,0,0,0.18260139123274705,Medium Risk
280000,2,2,1,38,0,0,0,0,0,0,237821,223180,237301,201226,207802,219281,11000,20000,10000,10000,15000,10000,1326611,76000,0.0572888359888467,4.737896428571428,0.0,0,0,0,0.15168696424768363,Medium Risk
280000,2,2,2,25,1,2,-1,-1,-1,-1,6714,4526,3868,389,389,384,22,4277,390,390,385,166196,16270,171660,10.550706822372463,0.0581071428571428,-0.1666666666666666,2,2,0,0.36574080860383806,High Risk
90000,1,2,1,36,0,0,0,0,0,0,7752,9112,10306,11328,12036,14329,1500,1500,1500,1200,2500,0,64863,8200,0.1264203012503276,0.7207,0.0,0,0,1,0.2813196585766894,Medium Risk
460000,2,2,1,28,0,0,0,-1,-1,-1,25537,23314,16098,3316,3316,3316,1335,10000,3316,3316,3316,3316,74897,24599,0.3284377211370282,0.1628195652173913,-0.5,0,0,0,0.16362588258554897,Medium Risk
80000,1,1,2,25,0,0,0,0,0,0,67751,68484,54926,55241,56560,57881,2500,3000,2000,2000,2000,3000,360843,14500,0.0401836809914561,4.5105375,0.0,0,0,0,0.2709839549267193,Medium Risk
20000,2,2,2,23,0,0,0,0,2,0,13858,15121,16472,18087,17499,17868,1500,1600,2200,0,650,1450,98905,7400,0.0748192710176432,4.94525,0.3333333333333333,2,1,0,0.5469603083180682,Very High Risk
70000,1,3,1,50,2,2,2,2,2,2,41087,42109,43135,43924,44700,45634,2000,2000,1800,1800,1800,1700,260589,11100,0.0425958117955861,3.7227,2.0,2,6,1,0.8817517254001174,Very High Risk
80000,2,3,1,27,0,0,0,0,0,0,24003,21887,14799,6402,4950,4661,3028,1241,3010,2025,3500,26028,76702,38832,0.5062710229198717,0.958775,0.0,0,0,1,0.1948641091862527,Medium Risk
20000,1,2,1,64,-1,-1,-1,-1,-1,-1,528,0,264,264,255,678,0,264,264,255,687,0,1989,1470,0.7390648567119156,0.09945,-1.0,-1,0,1,0.43410098484832166,High Risk
50000,2,2,1,34,0,0,0,0,0,0,49940,50761,49009,14275,17251,15077,2128,1344,505,5585,556,563,196313,10681,0.0544080116956085,3.92626,0.0,0,0,0,0.3771190742983327,High Risk
350000,1,3,1,37,0,0,0,0,0,0,70257,73151,47298,25692,24542,23697,20001,5045,3000,2005,3001,4,264637,33056,0.1249107267691214,0.7561057142857143,0.0,0,0,0,0.11872371517564365,Low Risk
340000,2,2,2,39,0,0,0,0,0,0,66623,61474,57160,58794,61231,62516,2500,2500,2500,3300,2200,3000,367798,16000,0.0435021397614995,1.0817588235294118,0.0,0,0,0,0.11408756815257028,Low Risk
50000,1,2,1,51,0,0,0,2,2,6,11583,16051,25725,25017,34385,33248,5000,10000,0,10000,0,10000,146009,35000,0.2397112506763281,2.92018,1.6666666666666667,6,3,1,0.5307818449535717,Very High Risk
180000,2,2,1,39,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.6666666666666666,1,1,1,0.5901410771853124,Very High Risk
270000,2,1,2,26,0,0,0,0,0,0,134235,62483,62134,61797,57312,57582,6000,2500,3000,7475,3000,2500,435543,24475,0.0561942219252748,1.613122222222222,0.0,0,0,0,0.11959331278499795,Low Risk
160000,2,1,2,32,-1,-1,-1,-1,-1,-1,6919,2384,3642,9889,4473,5375,2389,3642,9889,4473,5591,4951,32682,30935,0.9465454990514656,0.2042625,-1.0,-1,0,0,0.20389595778636002,Medium Risk
250000,2,2,1,29,-1,-1,-1,0,0,0,390,0,49140,32699,32949,34150,0,49140,1596,5000,2000,1800,149328,59536,0.3986928104575163,0.597312,-0.5,0,0,1,0.1700719335174058,Medium Risk
80000,1,2,1,40,0,0,0,0,0,0,71578,71896,73744,73572,73025,73087,3007,5012,3119,3007,3110,3101,436902,20356,0.0465916841763141,5.461275,0.0,0,0,0,0.27173234055860673,Medium Risk
500000,1,2,2,30,0,0,0,0,0,0,135634,135796,133712,136069,67837,69514,5034,6000,5355,3500,2513,5000,678562,27402,0.040382455840439,1.357124,0.0,0,0,0,0.1004942953316788,Low Risk
100000,2,2,1,40,0,0,0,0,0,0,26702,26616,26704,27640,30035,33697,2008,2000,2000,3000,5000,3000,171394,17008,0.0992333453913205,1.71394,0.0,0,0,0,0.1860739304228096,Medium Risk
50000,1,2,2,26,0,0,0,0,0,0,45253,44840,45880,46893,47827,48829,1724,1764,1777,1711,1772,2043,279522,10791,0.0386051902891364,5.59044,0.0,0,0,0,0.3041820245442776,High Risk
500000,1,1,1,40,0,0,-1,-1,-1,-1,18110,0,0,0,0,0,0,0,0,0,0,0,18110,0,0.0,0.03622,-0.6666666666666666,0,0,0,0.2916675513648067,Medium Risk
400000,2,2,2,27,1,-1,-1,-1,-1,-1,0,0,890,0,0,1180,0,890,0,0,1180,1470,2070,3540,1.710144927536232,0.005175,-0.6666666666666666,1,1,0,0.40316800424121557,High Risk
80000,1,2,2,30,-1,-1,-1,-1,-1,-1,2688,2208,0,1000,0,0,2208,0,1000,0,0,0,5896,3208,0.5440976933514247,0.0737,-1.0,-1,0,1,0.31462843541368507,High Risk
50000,1,2,2,54,2,0,0,0,0,0,46431,47028,48063,48667,17875,17699,1756,2181,2175,773,638,694,225763,8217,0.0363965751695362,4.51526,0.3333333333333333,2,1,0,0.7369637385057242,Very High Risk
110000,2,2,1,46,0,0,0,0,0,0,110950,111750,111227,110849,110575,110394,4088,3912,3888,3975,4162,3945,665745,23970,0.0360047766036545,6.052227272727273,0.0,0,0,1,0.3133233248195175,High Risk
230000,1,2,2,28,-1,-1,-1,-1,-1,-1,-73,-73,-73,-73,7723,0,0,0,0,7796,0,0,7431,7796,1.049118557394698,0.0323086956521739,-1.0,-1,0,0,0.2116215064345372,Medium Risk
20000,1,1,1,54,0,0,0,0,0,0,10618,12135,16878,19624,20036,18309,2000,5000,3000,689,1000,2000,97600,13689,0.1402561475409836,4.88,0.0,0,0,0,0.2975327931584515,Medium Risk
110000,1,2,1,51,0,0,0,0,0,0,54051,55126,57239,104353,48308,49693,1972,3000,49000,1569,2000,2000,368770,59541,0.1614583615803888,3.3524545454545454,0.0,0,0,1,0.3104609281363233,High Risk
50000,2,2,1,23,0,0,0,0,0,0,33713,34437,28709,28386,28361,28449,5012,3000,3548,2500,2000,2000,182055,18060,0.0992007909697618,3.6411,0.0,0,0,0,0.2558538203296481,Medium Risk
60000,1,3,2,29,0,0,0,0,0,0,4511,5529,6544,7093,7973,9038,1096,1111,660,1000,1200,0,40688,5067,0.1245330318521431,0.6781333333333334,0.0,0,0,1,0.333340373460263,High Risk
60000,2,3,1,36,1,2,2,2,0,0,57285,61118,61947,60353,4980,2160,5336,2550,16,0,0,0,247843,7902,0.0318830872770261,4.130716666666666,1.1666666666666667,2,4,1,0.7069058939389328,Very High Risk
60000,2,3,1,43,0,0,0,0,0,0,49340,49116,48220,39595,29899,28722,4570,5348,4035,8804,3000,3000,244892,28757,0.1174272740636688,4.081533333333334,0.0,0,0,0,0.20988754525093975,Medium Risk
60000,1,2,2,40,3,3,5,4,3,2,9744,10940,10630,10320,9865,10055,1500,0,0,0,500,0,61554,2000,0.032491795821555,1.0259,3.333333333333333,5,6,0,0.8288704732006067,Very High Risk
250000,2,2,2,31,1,2,0,0,0,0,59878,58348,59530,60668,59786,130890,0,2150,2116,65,72460,5000,429100,81791,0.190610580284316,1.7164,0.5,2,2,1,0.4510599180080971,High Risk
60000,1,1,1,37,0,0,0,0,0,0,57985,59312,27420,27965,28552,29276,2550,1500,1001,1038,1200,1233,230510,8522,0.0369701965207583,3.841833333333333,0.0,0,0,0,0.3801428661033955,High Risk
180000,2,1,2,37,0,0,0,0,0,0,34607,43623,46667,31931,33928,35235,10000,5000,15000,5000,2000,5000,225991,42000,0.1858481089954909,1.2555055555555557,0.0,0,0,0,0.12567133104242212,Low Risk
300000,2,1,2,31,0,0,0,-1,-1,0,34515,60700,33843,5045,10288,12565,30000,5000,5045,10288,5000,5000,156956,60333,0.3843943525574046,0.5231866666666667,-0.3333333333333333,0,0,1,0.11781994366141967,Low Risk
160000,2,2,1,63,1,-1,-1,-1,-1,-1,-2,-2,2647,1210,0,1886,0,2649,1210,0,1886,491,5739,6236,1.0866004530405995,0.03586875,-0.6666666666666666,1,1,0,0.5338761123273194,Very High Risk
130000,2,2,2,29,0,0,0,2,0,0,86584,88345,94597,92077,93272,96298,4100,8600,0,3500,7100,3600,551173,26900,0.0488050031478319,4.239792307692308,0.3333333333333333,2,1,0,0.45422346159365523,High Risk
20000,1,2,2,25,1,2,2,2,2,0,19242,20339,19707,20899,20450,20197,1700,0,1800,0,1000,900,120834,5400,0.0446894086101593,6.0417,1.5,2,5,0,0.6786985962084813,Very High Risk
20000,2,2,1,42,1,2,2,2,0,0,8395,8114,10293,9979,10329,10391,0,2479,0,515,377,617,57501,3988,0.0693553155597294,2.87505,1.1666666666666667,2,4,0,0.7077301532029188,Very High Risk
20000,2,2,2,24,1,2,2,2,2,-1,4697,3800,5989,5761,0,0,0,2266,38,0,0,0,20247,2304,0.1137946362424062,1.01235,1.3333333333333333,2,5,1,0.7223090827238225,Very High Risk
160000,2,1,2,28,-1,-1,-1,-1,-1,-1,316,1599,2328,1798,1000,1442,1617,2378,1798,1000,1442,0,8483,8235,0.9707650595308264,0.05301875,-1.0,-1,0,0,0.3312920162470989,High Risk
360000,1,1,2,38,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,-1,0,1,0.5500949212746638,Very High Risk
330000,1,2,2,33,0,0,0,0,0,0,50999,50055,47398,40334,34443,33898,2000,2007,2000,2000,2000,2000,257127,12007,0.0466967685229478,0.7791727272727272,0.0,0,0,0,0.1254241158278665,Low Risk
140000,2,2,1,28,0,0,0,0,0,0,99296,89391,79173,43370,28850,17896,3205,2894,2000,1500,1000,2000,357976,12599,0.0351950968780029,2.5569714285714285,0.0,0,0,0,0.24217801986289345,Medium Risk
10000,1,2,2,26,0,0,0,0,0,0,9861,15147,6641,15318,8610,8790,1099,2234,1135,1086,319,319,64367,6192,0.0961983625149533,6.4367,0.0,0,0,0,0.3019036122578579,High Risk
20000,1,2,2,25,-1,-1,-1,-1,-1,0,390,390,390,390,390,780,390,390,390,390,390,0,2730,1950,0.7142857142857143,0.1365,-0.8333333333333334,0,0,0,0.409678262914246,High Risk
150000,2,2,1,32,-1,2,-1,0,0,0,3204,430,29425,30437,31123,28997,0,29425,2000,1528,1518,2000,123616,36471,0.2950346233497282,0.8241066666666667,0.0,2,1,0,0.38986942819800446,High Risk
30000,2,2,2,33,1,2,0,0,0,0,31089,10989,11997,12397,13043,13325,0,1200,600,1000,650,650,92840,4100,0.0441619991383024,3.0946666666666665,0.5,2,2,0,0.5486244516611326,Very High Risk
70000,2,2,1,53,0,0,-1,-1,-1,-1,24645,0,14000,0,0,0,0,14000,0,0,0,0,38645,14000,0.362271962737741,0.5520714285714285,-0.6666666666666666,0,0,0,0.280291628105215,Medium Risk
